0.6	0.4342999999999685
0.61	0.43019999999996894
0.62	0.4260999999999694
0.63	0.42189999999996985
0.64	0.41749999999997034
0.65	0.4130999999999708
0.66	0.4085999999999713
0.67	0.40389999999997184
0.68	0.39919999999997235
0.6900000000000001	0.3942999999999729
0.7000000000000001	0.38939999999997343
0.7100000000000001	0.384299999999974
0.7200000000000001	0.37909999999997457
0.7300000000000001	0.37379999999997515
0.7400000000000001	0.36829999999997576
0.7500000000000001	0.3626999999999764
0.7600000000000001	0.356999999999977
0.7700000000000001	0.35109999999997765
0.7800000000000001	0.3449999999999783
0.7900000000000001	0.338799999999979
0.8000000000000002	0.3324999999999797
0.8100000000000002	0.3258999999999804
0.8200000000000002	0.3190999999999812
0.8300000000000002	0.31219999999998194
0.8400000000000002	0.30499999999998273
0.8500000000000002	0.29749999999998356
0.8600000000000002	0.2897999999999844
0.8700000000000002	0.2817999999999853
0.8800000000000002	0.2734999999999862
0.8900000000000002	0.26479999999998716
0.9000000000000002	0.25569999999998816
0.9100000000000003	0.24609999999998922
0.9200000000000003	0.23599999999999033
0.9300000000000003	0.22519999999999152
0.9400000000000003	0.2134999999999928
0.9500000000000003	0.2007999999999942
0.9600000000000003	0.18669999999999576
0.9700000000000003	0.17049999999999754
0.9800000000000003	0.1507999999999997
0.9900000000000003	0.12370000000000252
1.0000000000000002	0
